x,y
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
0.30892755748032324,1.7465566292521522
